年,月,日,時,分,秒,緯度,経度,深さ(km),Ｍ,震央地名
2018,1,1,08:45,10.5,43°34.6'N,140°21.7'E,11,1.7,北海道西方沖
2018,1,1,08:51,17.2,31°21.7'N,130°37.1'E,7,1.2,鹿児島湾
2018,1,1,08:54,34.7,35°47.0'N,140°58.6'E,26,1.0,千葉県東方沖
2018,1,1,08:56,2.3,36°43.4'N,140°34.3'E,11,0.2,茨城県北部
2018,1,1,08:57,17.7,36°51.7'N,140°32.0'E,9,0.3,福島県中通り
2018,1,1,08:58,4.1,34°11.4'N,137°4.7'E,355,3.0,三重県南東沖
2018,1,1,09:02,10.9,32°25.3'N,131°25.7'E,12,0.3,宮崎県北部山沿い
2018,1,1,09:02,22.5,31°22.1'N,130°37.3'E,8,0.6,鹿児島湾
2018,1,1,09:12,53.1,39°5.5'N,142°18.3'E,36,1.1,岩手県沖
2018,1,1,09:14,23.3,38°19.0'N,141°50.0'E,45,1.5,宮城県沖
2018,1,1,09:15,4.7,36°15.6'N,140°28.7'E,46,0.7,茨城県北部
2018,1,1,09:19,12.9,36°48.8'N,140°35.4'E,6,0.1,茨城県北部
2018,1,1,09:24,30.0,38°41.0'N,141°3.6'E,86,0.6,宮城県北部
2018,1,1,09:24,35.8,38°54.2'N,142°37.9'E,27,-,宮城県沖
2018,1,1,09:26,52.7,35°35.4'N,139°30.3'E,25,0.5,神奈川県東部
2018,1,1,09:28,4.0,35°46.0'N,140°58.3'E,33,0.9,千葉県東方沖
2018,1,1,09:33,6.8,32°45.0'N,130°39.7'E,10,0.3,熊本県熊本地方
2018,1,1,09:33,15.5,31°22.0'N,130°37.0'E,8,1.0,鹿児島湾
2018,1,1,09:39,25.5,35°46.5'N,140°58.1'E,28,1.2,千葉県東方沖
2018,1,1,09:42,18.2,36°8.4'N,137°24.0'E,8,0.3,岐阜県飛騨地方
2018,1,1,09:58,29.4,35°53.5'N,137°38.6'E,9,-0.1,長野県南部
2018,1,1,10:01,25.3,41°6.4'N,141°11.3'E,96,2.1,陸奥湾
2018,1,1,10:02,13.8,32°48.5'N,130°41.2'E,7,0.2,熊本県熊本地方
2018,1,1,10:04,36.2,34°54.2'N,138°18.5'E,29,1.3,静岡県中部
2018,1,1,10:04,37.3,35°54.3'N,137°37.0'E,9,0.2,長野県南部
2018,1,1,10:06,16.4,35°38.4'N,140°1.6'E,65,0.5,東京湾
2018,1,1,10:07,59.0,34°10.7'N,135°11.5'E,6,1.1,和歌山県北部
2018,1,1,10:12,55.4,36°45.1'N,141°32.1'E,31,2.4,茨城県沖
2018,1,1,10:13,21.6,28°4.9'N,129°13.0'E,15,0.7,奄美大島近海
2018,1,1,10:16,9.1,39°3.1'N,140°51.6'E,8,2.4,岩手県内陸南部
2018,1,1,10:20,37.3,35°23.2'N,133°52.9'E,8,0.8,鳥取県中部
2018,1,1,10:21,36.0,31°29.8'N,131°55.6'E,38,1.2,日向灘
2018,1,1,10:22,45.8,35°19.8'N,138°43.4'E,10,0.5,静岡県東部
2018,1,1,10:35,58.5,27°49.1'N,127°51.7'E,12,1.9,沖縄本島北西沖
2018,1,1,10:37,8.8,35°48.4'N,141°0.1'E,27,1.9,千葉県東方沖
2018,1,1,10:40,23.7,39°22.3'N,142°3.5'E,43,0.7,岩手県沖
2018,1,1,10:51,13.0,36°47.7'N,140°34.9'E,9,0.9,茨城県北部
2018,1,1,10:53,3.0,38°47.0'N,141°44.2'E,55,1.8,宮城県沖
2018,1,1,10:53,12.9,35°47.4'N,140°56.9'E,27,1.1,千葉県東方沖
2018,1,1,10:53,58.0,36°42.0'N,140°38.5'E,9,0.2,茨城県北部
2018,1,1,10:57,12.6,32°52.4'N,132°2.2'E,43,1.3,豊後水道
2018,1,1,11:08,59.2,39°7.5'N,142°21.8'E,27,0.7,岩手県沖
2018,1,1,11:16,54.8,32°59.8'N,131°13.2'E,11,1.1,熊本県阿蘇地方
2018,1,1,11:17,57.0,28°18.8'N,128°54.4'E,66,1.5,奄美大島近海
2018,1,1,11:22,35.6,32°46.4'N,130°37.3'E,9,0.5,熊本県熊本地方
2018,1,1,11:22,36.0,38°17.4'N,141°52.0'E,61,0.8,宮城県沖
2018,1,1,11:25,26.1,35°4.9'N,138°2.9'E,13,-0.2,静岡県西部
2018,1,1,11:25,32.9,35°48.3'N,140°59.7'E,28,2.7,千葉県東方沖
2018,1,1,11:27,57.3,36°22.3'N,137°13.4'E,9,0.1,岐阜県飛騨地方
2018,1,1,11:29,27.6,30°38.3'N,132°5.3'E,55,1.7,九州地方南東沖
2018,1,1,11:30,12.2,34°9.8'N,135°3.8'E,11,0.9,紀伊水道
2018,1,1,11:30,24.4,29°16.0'N,142°27.6'E,49,3.8,鳥島近海
2018,1,1,11:33,34.5,31°22.0'N,130°36.0'E,8,0.8,鹿児島湾
2018,1,1,11:34,55.1,32°3.5'N,130°11.4'E,12,0.3,天草灘
2018,1,1,11:38,6.2,33°9.6'N,136°58.1'E,51,1.9,三重県南東沖
2018,1,1,11:39,57.4,33°39.7'N,130°18.0'E,10,0.4,福岡県北西沖
2018,1,1,11:45,8.2,35°31.4'N,135°58.9'E,8,0.1,福井県嶺南
2018,1,1,11:45,58.6,37°46.9'N,141°55.4'E,39,1.5,福島県沖
2018,1,1,11:47,48.2,38°42.6'N,142°7.8'E,35,1.2,宮城県沖
2018,1,1,11:48,15.9,34°36.3'N,133°11.8'E,15,0.6,広島県南東部
2018,1,1,11:48,50.8,35°3.3'N,135°34.3'E,13,0.1,京都府南部
2018,1,1,11:49,47.0,37°24.0'N,141°55.2'E,34,1.6,福島県沖
2018,1,1,11:51,47.8,31°21.9'N,130°36.0'E,6,-,鹿児島湾
2018,1,1,11:51,48.7,31°20.5'N,130°36.2'E,10,1.4,鹿児島湾
2018,1,1,11:55,10.3,37°3.0'N,140°58.4'E,82,1.2,福島県浜通り
2018,1,1,11:58,42.3,35°53.4'N,138°5.7'E,10,-0.4,長野県南部
2018,1,1,12:01,11.0,37°49.1'N,141°39.9'E,30,1.2,福島県沖
